id,nomor_rekening,nama_lengkap,tanggal_transaksi,jumlah_debit,keterangan
807,3589175298442214,Sibelle Windless,2/7/2025,684535.92,Automatic waterer that filters and provides fresh drinking water for pets.
808,5602215609757989,Aloysia Esplin,7/4/2024,288862.33,"A spicy, flavorful cheese stick great for snacks or lunchboxes."
809,67624943356605853,Loren Fetherstan,3/12/2025,813760.71,"Bright, vibrant sign to add flair to any space."
810,0604807050011343,Mohandis MacTrusty,4/17/2025,400694.59,"A tangy sauce made with cranberries and citrus zest, perfect for turkey and chicken dishes."
811,349930000470300,Joey Wimbury,1/11/2025,399008.58,"Juicy chicken breast stuffed with spinach and feta cheese, seasoned to perfection."
812,3577675692636653,Marrissa Hovell,6/17/2024,441431.08,Convert your desk to a standing desk easily.
813,3554415169230327,Antonia Gilding,7/4/2024,721186.94,"Expandable caddy for holding books, phones, and snacks while in the bath."
814,5602231917464366,Alford Okker,12/30/2024,925200.73,"Frozen shrimp sautéed in garlic butter, ready to thaw and serve over pasta or rice."
815,5602232119263846,Matilde Peret,7/8/2024,895208.59,Frozen mix for quick berry smoothies.
816,3556604606134618,Donica Frend,11/11/2024,680728.08,"Stylish leather ankle boots with a block heel, perfect for fall styling."
817,5018116725513845438,Fax Matejovsky,12/2/2024,109346.72,Space-saving crates for easy organization at home or while traveling.
818,5048372677794345,Donal Loggie,7/17/2024,432166.4,"Stylish two-tone windbreaker, perfect for active days."
819,5374281420614763,Vernor Hurworth,9/12/2024,372705.92,Comfortable and breathable backpack for carrying small pets.
820,4936690849925898419,Ira Ratke,7/15/2024,452829.94,Fresh salsa made with pineapple and spices
821,3567321024195140,Hinze Judkins,1/3/2025,294947.4,Portable induction cooktop for quick heating.
822,3589247902441815,Olenolin Blythin,8/18/2024,133968.87,Tangy salsa made from tomatillos and peppers.
823,201778567562374,Flinn Baybutt,10/9/2024,598916.42,Compact and stylish indoor/outdoor fire pit for ambiance.
824,6706213589095978,Emelita Sipson,7/6/2024,168085.99,"Rich tart filled with chocolate and raspberry, a gourmet dessert."
825,30552400549378,Nanni Nudd,9/24/2024,769590.53,Compact alarm for personal safety and security.
826,201928421032821,Gae Aizic,1/19/2025,955850.61,"Instant oats with a savory twist, such as herbs and spices."
827,3579754500420440,Lianne Dallmann,5/16/2024,111635.66,Functional leggings designed for maximum comfort during workouts.
828,3558937153377612,Georgeanne Lindback,9/15/2024,38507.51,Automatic waterer that filters and provides fresh drinking water for pets.
829,3587381946251070,Lennie Labon,7/5/2024,245170.65,Waterproof rain jacket with adjustable hood.
830,491150720345718714,Moll Dowell,12/7/2024,306861.1,"High-protein pasta made from black beans, gluten-free."
831,3569817201221102,Bobbye Metcalfe,11/14/2024,259473.44,Programmable digital thermostat for home heating.
832,675902969335038091,Blondie Agney,1/14/2025,743395.4,A sweet and spicy sauce ideal for spring rolls or chicken nuggets.
833,3534463313927427,Ciel Ropartz,7/13/2024,990060.08,"Essential cotton tank top, perfect for layering."
834,3557588907609106,Grantley Valintine,10/25/2024,445257.38,Stay hydrated with refreshing flavored water.
835,3550750272087253,Mendel Windous,7/31/2024,833387.52,Double-walled mug to keep your drink hot for longer.
836,201887187575045,Cody De Bruyn,11/28/2024,564356.42,Lightweight and durable tent for camping trips.
837,3559670615513784,Michaeline Hallbord,5/23/2024,766969.68,High-precision oven thermometer for accurate cooking.
838,67631929613485669,Jody Vernham,10/1/2024,330067.55,"Durable canvas tote bag, perfect for everyday use."
839,5602259216104599,Mae Hitschke,1/22/2025,229138.01,Tangy whole grain mustard for sandwiches and dressings.
840,5007661537095276,Darb Jacob,2/15/2025,462837.12,Illuminated vanity mirror with adjustable brightness settings.
841,5602250460504923,Maxi Frame,4/24/2025,725910.61,Tender carrots glazed with a sweet maple sauce.
842,670972081114831807,Alida Sygroves,10/21/2024,930316.89,Quick and easy way to remove wrinkles from clothes.
843,3553366186524773,Valentina Elmhirst,3/21/2025,783397.51,Double-sided art easel for painting and drawing.
844,3547935811458513,Ira Davidofski,5/29/2024,566624.05,Secure digital wireless security camera system.
845,3568139635702867,Irena Franciskiewicz,4/1/2025,705800.48,Removable wall art stickers for home decoration.
846,3553505019147423,Jesus McCrea,5/12/2024,30511.99,Large wall planner for organizing schedules.
847,676110819868991420,Corrianne McCuffie,7/30/2024,43755.3,"Tangy dressing perfect for salads and marinades, with sesame and ginger flavors."
848,3580820001624132,Florian Gilhouley,6/27/2024,456281.39,Delicious veggie burgers loaded with grilled vegetables.
849,560224206056541838,Millisent Matokhnin,1/18/2025,876908.57,"A mix of fresh raspberries, blueberries, and blackberries."
850,3554385936825529,Starr Rowan,2/5/2025,868100.99,A colorful variety of crunchy veggie chips for snacking.
851,3562104004729772,Sig McGirl,5/18/2024,522852.04,Nutty flavor perfect for pesto and salads.
852,3578891450695067,My Lipsett,8/10/2024,469004.77,Easy-to-make pancake mix with pumpkin spice flavor.
853,56022303177581042,Owen Floris,1/22/2025,28354.36,Instant hot water dispenser for tea and cooking.
854,3559746915528993,Merle Burghall,10/19/2024,511096.52,Instant hot water dispenser for tea and cooking.
855,3570500701486865,Fredra Adamini,5/24/2024,429554.96,Convenient stroller for pets to enjoy outdoor walks.
856,3587207637945052,Munroe Skeete,2/8/2025,762783.38,A sweet and spicy sauce ideal for spring rolls or chicken nuggets.
857,3546552970845371,Ian Orrey,1/8/2025,851489.58,"Reusable wraps for food storage, replacing plastic wraps."
858,6767763972200599,Kay Pie,7/15/2024,703133.09,Notepad made from recycled paper for sustainable note-taking.
859,340136893791195,Honoria Mercer,12/5/2024,294448.88,Hands-on experience with science and engineering projects.
860,3563108993617731,Rosita Semerad,12/1/2024,893125.72,"Crunchy granola with maple syrup and pecans, great for breakfast or snacking."
861,560223120709015689,Winifred Braznell,7/12/2024,708069.29,Delicious ravioli filled with creamy ricotta and fresh spinach.
862,3569802646677290,Rossy Shrieve,2/6/2025,266450.93,High-quality whole wheat flour for baking and cooking.
863,6706592272122748,Carrie Riall,7/17/2024,482511.4,"Stylish two-tone windbreaker, perfect for active days."
864,3577193568915920,Randie Wellstood,9/3/2024,565455.38,Compact blender that comes with travel cups for smoothies.
865,5010120967985675,Evangelina Giorgietto,1/25/2025,927856.57,Grilled chicken skewers glazed with teriyaki sauce.
866,5610868469306964,Carl Deppe,6/28/2024,369894.33,Creamy yogurt made with coconut milk
867,201921877683502,Demetra Whyler,5/10/2025,307974.87,Sweet and savory sauce for marinating and glazing meats or vegetables.
868,3579109016364915,Bernadette Hedde,3/13/2025,310446.05,Smooth Greek yogurt infused with vanilla bean flavor.
869,3554761266153700,Krystyna Brien,10/3/2024,887004.66,Spicy and tangy chili sauce for adding heat to any dish.
870,3547225391300826,Yancy Ralls,4/19/2025,415674.26,"A delicious savory quinoa pudding, great as a side dish."
871,6706519361192532956,Dredi Musico,3/19/2025,988776.4,Programmable digital thermostat for home heating.
872,5610273309206195,Janeta Ox,7/12/2024,178367.73,Rechargeable massage gun for relieving muscle soreness.
873,3589635148912989,Codie Oiseau,2/22/2025,47542.85,"Non-stick griddle for pancakes, burgers, and more."
874,374283637899691,Ethyl Magnus,5/5/2025,930039.28,"Frozen salmon fillets marinated in teriyaki sauce, ready to grill or bake."
875,3570364555465032,Tony Digance,5/2/2025,466429.25,Marinated beef strips in teriyaki sauce for easy grilling.
876,337941404427816,Meg Kimmings,8/1/2024,702032.81,Creative building set for kids to spark imagination.
877,337941465162435,Ernestine Sinclair,2/20/2025,28692.25,Crispy cauliflower bites tossed in spicy buffalo sauce.
878,3588881730165492,Evangeline Cohn,7/1/2024,29667.77,Fresh kale with Caesar dressing and croutons.
879,6304236831261540,Stafani Jerrim,10/1/2024,577382.78,Space-saving cup that folds flat for easy storage.
880,3545062574318198,Hall Greathead,12/25/2024,682665.01,Compact and portable projector for watching videos anywhere.
881,5602235788096322,Bud Pealing,9/13/2024,872674.31,Color-changing 3D night light for kids' rooms.
882,30401782388460,Ignaz Jeves,1/27/2025,173723.2,Everything you need to bake delicious chocolate chip cookies.
883,5405406831247191,Siusan Lowater,4/4/2025,33472.67,Breathable mesh sports leggings for ultimate comfort.
884,3551669533892294,Buffy Pegram,1/31/2025,780527.29,Essential tools for on-the-go bike maintenance.
885,3531503609895110,Lanni Roseborough,2/26/2025,627845.56,All-in-one kit for growing herbs in your kitchen.
886,3538841192947051,Orazio Scarrisbrick,2/28/2025,841267.87,Modern lamp featuring a USB port for convenient charging.
887,3541212176229525,Ronnie Izakoff,12/15/2024,693900.58,Compact scooper for easy waste clean-up during walks.
888,4508843304142559,Arte Reddecliffe,7/3/2024,176126.06,Stylish watering can for plants with easy pouring nozzle.
889,6389649839953405,Tara Cunnow,4/7/2025,799624.61,"Fluffy couscous seasoned with a blend of herbs, perfect as a side dish."
890,4041596261982,Wendell Fursey,12/14/2024,412331.6,"Creamy cottage cheese, perfect for healthy snacking."
891,6706604851287949,Viva Kinzel,8/30/2024,99576.01,Crispy cheese snacks that melt in your mouth.
892,3530719503889295,Selena Heinsius,11/15/2024,232978.79,Adds extra comfort to your mattress for a better night's sleep.
893,3536025271672515,Roger Truder,6/23/2024,165077.16,Sustainable bamboo utensils for cooking and serving.
894,3580621034284633,Kristoforo Shillitto,4/18/2025,414910.36,Rechargeable electric toothbrush with smart timer.
895,5469071908256583,Ree Carmody,12/16/2024,208352.98,Space-saving broom holder for organized cleaning supplies.
896,6334290133449232623,Angel Stockney,2/13/2025,198796.0,Timeless belted trench coat for a polished look during fall.
897,201818982152524,Odetta Eustanch,3/17/2025,98329.04,"Extra virgin olive oil, ideal for cooking and salads."
898,4041375596984418,Sheffie Hoggan,2/9/2025,520521.71,String lights for decorating holiday trees.
899,4175004110560789,Cherye Geillier,6/11/2024,546910.84,Versatile electric skillet for stir-frying and searing.
900,6333421375592832,Hadria Saggs,1/16/2025,39059.12,Compact air conditioner for personal cooling.
901,6767963296620126869,Dur Feben,5/28/2024,14168.35,Ready-to-bake cookie dough packed with chocolate chips.
902,3543577003978959,Nadia Starsmeare,7/28/2024,262374.36,Shower head designed for a strong spray and complete coverage.
903,5602228046551386,Reggi Ateridge,2/12/2025,86613.14,A feminine wrap top with a beautiful floral print.
904,374622216814318,Daisi Abby,7/16/2024,552681.3,Delicious cookies with rich chocolate flavor and a hint of mint.
905,3576192837861387,Caesar Rigts,8/29/2024,706891.78,Powerful blender for smoothies and soups.
906,3589613017763924,Deane Ludl,5/2/2025,669893.08,Smart tracker to locate keys or other items via app.
907,3577593169856821,Gus De Cleen,7/14/2024,338465.2,Delicious cookies flavored with pumpkin and spices.
908,3532908745615273,Sibyl O'Dougherty,1/19/2025,512847.16,A healthy vegan cheese alternative packed with nutrients and flavor.
909,3586338437621766,Yvette Comelini,10/17/2024,370517.96,"Sweet and salty kettle corn, perfect for snacking."
910,374622001874535,Ginevra Poundford,7/22/2024,511437.15,An elegant jumpsuit that can be dressed up or down.
911,5100139748079419,Ally Clink,8/11/2024,651356.97,Elegant tea set that includes an infuser for brewing.
912,6767903548918379,Enrika Kopta,12/19/2024,264846.6,Essential attachments for pressure washing.
913,561038131221892292,Benedicta Abramson,1/1/2025,140815.04,Durable ceramic bakeware for casseroles and desserts.
914,4175003165393872,Derrick Burghill,5/9/2025,946384.06,Juicy and tender boneless chicken breasts.
915,3537695271659792,Saunderson Cleminson,3/30/2025,223477.2,Compact digital camera with 20MP resolution.
916,5007667929671327,Cynthia Celier,5/1/2025,235178.51,"Wide egg noodles, perfect for casseroles and soups."
917,3549058550074025,Nickey Maides,5/9/2025,140724.13,"Juicy chicken breast stuffed with spinach and feta cheese, seasoned to perfection."
918,675904803451759867,Karlene Lewington,10/27/2024,734544.81,Easy meal kit for creamy fettuccine Alfredo.
919,3588276100102615,Keslie Murphey,8/20/2024,418969.7,Ergonomic wireless mouse with adjustable DPI.
920,6333708722347955,Abagail Romans,12/16/2024,243545.91,"Crunchy granola with toasted coconut flakes, perfect for breakfast or snacks."
921,491162222745681234,Krystle Asprey,1/11/2025,237149.0,Organize coffee capsules with this stylish dispenser.
922,337941235147153,Osbourne Orum,3/28/2025,747358.86,"Rich tart filled with chocolate and raspberry, a gourmet dessert."
923,4911604047559322,Boonie Mackison,9/2/2024,539779.08,Crunchy and flavorful mix of oats and honey.
924,346801313152617,Kasper Zanotti,7/24/2024,132481.26,A bright and zesty dressing perfect for salads and tacos.
925,378330608752114,Maribelle Gatsby,7/9/2024,932434.8,Crispy cheese snacks that melt in your mouth.
926,30159569115734,Shanon Pantin,9/6/2024,511430.65,Multi-port USB-C hub for connecting devices.
927,3571296802674835,Devon Tonkin,4/23/2025,105342.44,"Savory pizza rolls filled with pepperoni and cheese, ready to bake and enjoy in minutes."
928,6392334018813994,Dallon Cogzell,4/3/2025,142992.42,Roasted cashews coated in honey and sesame seeds for a sweet treat.
929,676743925981184028,Ninon Pomeroy,7/13/2024,137241.99,"Creamy yogurt made from almond milk, vegan-friendly."
930,5100144980641132,Albie Astman,2/2/2025,503831.71,"Sweet and fruity peach preserves, perfect for spreading on toast."
931,374283103061610,Dotti Utridge,9/16/2024,93418.74,Rich almond butter encased in dark chocolate.
932,3555295354916883,Kelsey Loeber,2/23/2025,722991.54,Delicious noodles tossed in a sesamegarlic sauce.
933,6706235373662044,Max Ivanchin,2/5/2025,977374.28,Rich coconut milk for curries and desserts.
934,6331101079774827,Harriott Parsonson,1/14/2025,885116.13,"Refreshing apple juice, 100% juice with no added sugar."
935,374622212181647,Thedrick De Carlo,8/19/2024,455760.96,Durable tablet designed for kids with parental controls.
936,5602257141721255,Ogdan Ivanishchev,9/23/2024,663233.01,Insulated mug to keep drinks hot on the go.
937,3569974860424194,Der Menham,12/16/2024,484904.97,Ergonomic wireless controller for gaming consoles.
938,5100173263734058,Celia Guntrip,3/22/2025,763535.98,"Instant oats with a savory twist, such as herbs and spices."
939,5602259910189513373,Yolande Aspel,12/12/2024,393799.02,Durable tarp for outdoor camping and protection.
940,3572621062828129,Kittie Huxter,8/4/2024,17008.98,Fresh pre-cut carrot and celery sticks for easy snacking.
941,4936374161369988,Charleen Licence,10/8/2024,582953.56,Color-changing LED lights for home decoration with remote.
942,5893677254303922,Allyson Iorizzi,5/18/2024,543191.01,Complete grooming kit for dogs and cats.
943,5602253930760174,Ebony Scotchbourouge,11/1/2024,830034.9,Cute fairy figurines to decorate your garden or potted plants.
944,3537941092903849,Minda Sutehall,11/8/2024,35934.07,"Healthy salad made with chickpeas, vegetables, and a lemon dressing."
945,3544948748476071,Derron Debney,9/9/2024,544523.36,"Rich dark chocolate bars, perfect for a sweet treat."
946,5038389945745960197,Giffie Heinert,4/30/2025,969629.77,Chewy granola bars with maple and cinnamon flavor.
947,5276392276709372,Ramsey Pragnell,3/16/2025,207773.98,Crispy chickpeas roasted with honey for a sweet and satisfying snack.
948,6706722144605762458,Costanza Baudoux,10/25/2024,162451.35,Cozy throw blanket perfect for chilly evenings.
949,5100131876055303,Elihu Gentile,10/31/2024,578755.3,Assorted cloths for cleaning electronics and delicate surfaces.
950,3564233405813451,Damian Walak,4/17/2025,199379.75,"Delicious and fully cooked sliced ham, ready to eat."
951,30460483092490,Ellswerth Hanretty,9/13/2024,336083.51,Fun fridge magnets to decorate your kitchen.
952,3573716840470357,Bianka O'Deegan,12/29/2024,755779.38,Space-saving bike for indoor workouts.
953,3540226466219823,Tommy Paschek,8/14/2024,521568.63,"Smart tailored dress pants, perfect for work or formal events."
954,5257288953316577,Clarie Canavan,1/11/2025,157159.26,"Crunchy granola with toasted coconut flakes, perfect for breakfast or snacks."
955,201881593524788,Roderick Meachen,8/21/2024,51820.31,"Sweet dried raisins, perfect for snacks or baking."
956,3547241921637736,Halsey Guiot,7/5/2024,825641.34,"Quick oatmeal cups with banana and nut flavor, great for breakfast."
957,676258832207942063,Isaac Pastor,8/25/2024,876100.57,Rechargeable lantern with multiple brightness settings for outdoors.
958,3550297018825448,Rudolfo Adamek,7/23/2024,758339.62,Stone-ground mustard infused with craft beer for a gourmet touch.
959,30085912340614,Gerry Kubczak,10/21/2024,544944.71,Supportive pillow that provides comfort while traveling.
960,3554838213156893,Lennard Trethowan,1/9/2025,82365.93,Smart speaker with Alexa and music streaming features.
961,4175009571962010,Jermaine Hargie,3/17/2025,152016.05,Convenient holder for drinks and phones while driving.
962,5602237784495573,Ruben Revans,9/28/2024,680107.85,Easy-to-heat frozen burritos for a quick meal.
963,201794236314691,Kellina Rawkesby,8/15/2024,63292.32,Durable apron to keep clothes clean while cooking.
964,5048378506086209,Halli Borthe,2/25/2025,444102.21,"Smooth soup made from carrots and ginger, great for cold days."
965,67597513010376796,Welby Bicknell,11/26/2024,333295.83,Collapsible travel bowl for pets on the go.
966,3589409776087732,Dame Hutchins,4/27/2025,282125.73,"Light and fluffy cream cheese, perfect for bagels or cooking."
967,5010127018623379,Mickie Bocock,6/18/2024,513254.43,Sweet and savory sauce for marinating and glazing meats or vegetables.
968,6333874526639296942,Stoddard Granville,9/27/2024,588553.22,Waterproof cover to protect car seats from pet hair and dirt.
969,5007662170954506,Gaile Moxted,6/19/2024,554259.14,Customizable window cover for light control and privacy.
970,3575058414938172,Domenico Glackin,12/21/2024,683442.53,A comforting soup filled with chicken and noodles in broth.
971,670626679301681685,Kimball Stienton,2/24/2025,264373.43,Everything you need to make melt-in-your-mouth cinnamon rolls at home.
972,3577364524554844,Linoel Wildsmith,11/10/2024,525145.71,Moist and flavorful muffins packed with fall spices and pumpkin puree.
973,3586037021477318,Leonelle Connealy,3/27/2025,972401.22,UV light sanitizer for phones and small items.
974,3570873437304268,Clareta Boecke,4/3/2025,493850.81,Easy-to-use portable grill for barbecues.
975,3583244439174700,Katharine Paradyce,7/4/2024,296984.62,"Smooth soup made from carrots and ginger, great for cold days."
976,30311016927506,Karry Atmore,9/16/2024,649600.0,Fluffy rice cooked with coconut milk for a tropical twist.
977,633430344056625015,Gray McGuffog,5/18/2024,620603.76,Trendy high-top canvas sneakers for a stylish streetwear look.
978,3566865980066530,Terese Guppie,9/2/2024,807756.51,Freshly ground cinnamon spice for baking or seasoning.
979,675929351841469996,Benton Teaz,3/27/2025,327910.16,Water bottle that tracks your hydration levels.
980,3538205975905480,Harwell Buller,12/22/2024,25961.08,A warm and stylish puffer coat perfect for winter weather.
981,3578289548742175,Joyce Philcock,1/11/2025,657903.58,Hearty chili made with premium ground beef and kidney beans.
982,5602217698390870,Patsy Scoggins,5/16/2024,316650.7,A flavorful spread made with roasted garlic and creamy butter.
983,5558122424136056,Cathie Bourchier,10/4/2024,857548.29,High-quality olive oil infused with fresh lemon zest.
984,67615292164040189,Errol Lyst,8/30/2024,121417.38,Kitchen tool for tenderizing meat to enhance flavors.
985,201867151259735,Larisa Crocombe,4/29/2025,214827.71,"Fresh and tart organic green apples, great for snacking or baking."
986,5471584148251202,Durant Farney,6/24/2024,462367.68,"Crisp and sweet Honeycrisp apples, freshly picked."
987,3531221407425002,Kiele Arnao,7/3/2024,803191.94,Crunchy pretzel nuggets filled with creamy peanut butter.
988,3551577142358914,Hillary Nobriga,5/14/2024,120352.36,Inspiring cookbook with healthy recipes.
989,3566502100433783,Nani Kivits,11/18/2024,667681.97,Control lights remotely with this smart switch.
990,3538974402557046,Stacee Housaman,2/18/2025,155058.76,Microwaveable heat pad for soothing muscle aches.
991,5100175676855974,Mollee Chitty,11/1/2024,986905.31,Freshly roasted coffee beans with rich flavor.
992,3565752055277690,Jerad Twidell,6/12/2024,247626.54,"A smoky barbecue sauce, ideal for grilling and dipping."
993,3537895321267469,Kendell Crawshay,3/26/2025,798797.38,"Freshly baked rustic bread, perfect for sandwiches or dipping in olive oil."
994,3570609612902348,Bryan Doerffer,5/1/2025,399697.09,Water-resistant laptop backpack with multiple compartments.
995,4844441028251245,Boot Sandeman,8/17/2024,44245.8,Creamy ice cream with refreshing mint flavor and chocolate chips.
996,5100138683082313,Leontyne Livermore,3/22/2025,74972.81,Just add water for a quick pasta sauce.
997,6331109726358890419,Edithe Jarrell,7/10/2024,158091.17,"A creamy pumpkin soup with a blend of warm spices, ready to heat and serve."
998,5155912064958265,Patrice Slarke,9/5/2024,432249.65,"Crispy and chewy granola bars, perfect for on-the-go."
999,3543665514229127,Emmi Goodlake,5/20/2024,160787.96,Durable and shatterproof silicone glasses for outdoor use.
1000,6373458176113872,Junie Andino,1/9/2025,614496.34,"Crunchy granola made with oats, almonds, and coconut flakes."
