id,nomor_rekening,nama_lengkap,tanggal_transaksi,jumlah_debit,keterangan
805,5438406212942759,Eldin Jiricka,6/1/2024,72223.69,Seasoning mix for making crispy and flavorful potato wedges.
806,3583167193052558,Cthrine Lethbury,4/11/2025,206094.77,Soft and plush robe for comfort after the shower.
807,3588156722682501,Ainslee Schriren,7/26/2024,367453.74,Eco-friendly mesh bags for shopping produce at the market.
808,4405743843436625,Leroy Arsey,5/13/2024,876271.81,Flexible tray for easy-release ice cubes.
809,5108752476821620,Asher Malenoir,2/10/2025,282225.8,Craft your own lip balms with this complete kit.
810,3561279946099848,Alfreda Hazart,2/13/2025,558799.6,Frozen pizza loaded with vegetables and cheese.
811,5602244480039838,Courtnay Dohms,11/18/2024,8090.61,Tempered glass screen protector for smartphones.
812,5610739936604283,Peadar Colquyte,7/8/2024,677442.99,A blend of dried herbs commonly used in Italian cooking.
813,3548226588146997,Afton Waghorn,10/27/2024,997492.92,"A delicious salad with quinoa, nuts, and cranberries."
814,36168738484081,Nefen Broadbury,10/3/2024,41005.76,Comfortable headset with surround sound for immersive gaming.
815,3546321344016824,Viviene Attenbrow,10/26/2024,368421.52,Sharp tailored blazer perfect for office wear and professional events.
816,5602250812345934,Hyacinthe Barwis,8/7/2024,802440.91,Classic chicken noodle soup with tender chicken and vegetables.
817,3573484069801311,Cornie Espasa,7/2/2024,94692.87,Instant noodles with a spicy Thai sauce for quick meals.
818,5002356689101502,Ashton Latch,7/30/2024,893768.77,Comfortable and adjustable harness for dogs.
819,5329369853071589,Aylmer Bennis,3/13/2025,848539.32,"Marinated shrimp in a garlic and lemon sauce, perfect for grilling."
820,201826121412790,Vergil Quinion,1/31/2025,672319.19,"High-protein pasta made from black beans, gluten-free."
821,201836807989391,Drusie Golson,7/19/2024,543678.31,Creamy mashed potatoes infused with roasted garlic flavor.
822,4609807495433398,Helaine Bardsley,6/21/2024,368561.33,Set of decorative cushion covers for home decor.
823,374622985197416,Latashia Connors,11/24/2024,609566.8,Stackable measuring cups made from stainless steel.
824,4405453838489445,Kyla O'Criane,5/4/2025,680931.72,Personal massager for muscle recovery.
825,3574236302643101,Callida Hunton,1/10/2025,994790.85,A healthy mix of assorted dried fruits and nuts for snacking.
826,349023002986695,Moore Rivaland,3/16/2025,743050.93,"Natural pink salt, perfect for seasoning."
827,3577304449886541,Dunn de Aguirre,9/15/2024,777688.9,Roasted almonds dipped in rich dark chocolate.
828,675909889317297908,Euphemia Giovanazzi,12/10/2024,984908.74,Crunchy granola with pumpkin spice flavor.
829,56022446983849580,Torin Parnell,9/19/2024,896810.8,Versatile puff pastry for pies and pastries.
830,4041599462538,Casper Chazelle,5/6/2025,106978.54,"Relaxed fit joggers made from soft fleece, ideal for lounging or workouts."
831,4913965539861262,Leela Issett,9/7/2024,334819.19,Multi-port USB-C hub for connecting devices.
832,3550330237335962,Steffi Timewell,8/6/2024,862192.33,Creative building set for kids to spark imagination.
833,3585617172012112,Cecilio Bulcroft,5/4/2025,15021.62,Protective goggles for DIY and construction work.
834,3563223981569040,Ekaterina Mickleborough,4/20/2025,863634.07,Finely ground almonds for baking or cooking
835,6334766433359279803,Augustina Cater,9/4/2024,437570.16,"Smooth and creamy, ideal for spreads or baking."
836,3549271674599344,Livia Osmund,3/24/2025,118212.44,Eco-friendly charger that uses solar energy for powering devices.
837,3587003832602568,Gussi Gollard,11/6/2024,19766.06,High-quality whey protein powder for muscle recovery.
838,63046776611067090,Roana Jochanany,7/12/2024,59958.4,Rechargeable massage gun for relieving muscle soreness.
839,676146136497928451,Madonna Hewlings,2/3/2025,996509.53,Roasted chickpeas seasoned for a crunchy snack.
840,3569638429019536,Tuck Haspineall,3/11/2025,684041.98,A flavorful barbecue sauce with a sweet and spicy kick.
841,3556020936444702,Noll Folomkin,5/23/2024,284820.8,"Gluten-free pasta made from red lentils, packed with protein."
842,6706299052013234,Arther Bidder,6/29/2024,633221.58,Cordless handheld vacuum for quick cleanups.
843,3576370598685571,Darill Abramof,10/30/2024,942165.45,Creamy chia pudding made with coconut milk and topped with mango.
844,6304365293657025227,Danny Skeel,7/3/2024,162843.15,Cozy oversized sweater perfect for chilly days with a textured knit design.
845,5602225361495488,Timmy Brookwood,6/30/2024,223600.07,"Frozen salmon fillets marinated in teriyaki sauce, ready to grill or bake."
846,503804594810321813,Mavra Carass,4/10/2025,718008.91,Set of roller bottles for blending and applying essential oils.
847,5100136494793359,Zelma Dart,8/1/2024,246192.12,"Canned diced tomatoes, great base for sauces and soups."
848,3559630841968376,Maureen Fall,5/3/2025,456874.52,"Essential cotton tank top, perfect for layering."
849,4041375007465,Francisco Di Carli,5/3/2025,357430.66,"Creamy ranch dressing, perfect for salads and dips."
850,341962521706381,Walden Purslow,3/29/2025,337176.21,Versatile electric skillet for stir-frying and searing.
851,3564828419075177,Rivy Hayward,4/17/2025,152363.92,Handy dispenser for quick access to safety pins.
852,30039742942891,Morten Venable,7/1/2024,530833.23,Hanging bird feeder for backyard birds.
853,4405508584743764,Idette Twiddy,12/1/2024,500588.56,A convenient meal kit for making a delicious beef taco skillet at home.
854,5286515619796155,Patric Taynton,4/12/2025,359835.69,Perfect dipping sauce or stir-fry addition for a sweet and tangy flavor.
855,5100143342901978,Julianne Humble,7/17/2024,903815.69,Durable apron to keep clothes clean while cooking.
856,3534141924924443,Becki Berzon,6/23/2024,535525.77,Abstract canvas print to enhance home decor.
857,3564695831717029,Fiona Simpkins,9/17/2024,197222.94,"A mix of nuts roasted with spicy seasonings, perfect for snacking."
858,5541829130030106,Brien Goomes,11/24/2024,425275.59,Portable desk that can be adjusted for sitting or standing.
859,5602237643236317,Felicia Glassford,9/23/2024,941850.53,Durable toy designed for heavy chewers.
860,3573181203484778,Garrett Lowne,6/30/2024,471025.3,Stylish digital journaling app for notes and organizing tasks.
861,67093155804157492,Ingmar Da Costa,8/17/2024,760806.74,Portable projector with 1080p resolution for movies.
862,3552689999611003,Roberto Dodshon,12/23/2024,652560.57,Savory sausage links with a hint of maple flavor.
863,5602244330272852,Clair Folley,7/21/2024,156261.2,"Soft, cuddly toy that interacts with children."
864,6759795172381784553,Joice Winckles,4/28/2025,871303.49,Refreshing dessert bars made with pineapple and coconut.
865,3549645427505148,Gigi Gainsborough,1/28/2025,308435.32,Powerful hand blender for soups and smoothies.
866,3589283229848127,Kelley Pretty,3/23/2025,859637.73,Moist brownie topped with sea salt and caramel drizzle.
867,3544685430273883,Darrel Revelle,1/2/2025,138904.85,Sturdy mobile workbench with storage options.
868,3561474199094998,Melonie Monroe,1/27/2025,240731.92,Vegetable spiralizer for healthy meals.
869,3548312616563963,Pierce Tompion,12/8/2024,39856.64,Durable 50-foot garden hose with nozzle.
870,5602229158865366,Bill Joris,8/27/2024,174946.64,Eco-friendly coffee filter for brewing.
871,5100138774847095,Murdock Parnby,10/5/2024,323642.18,"A delightful mix of chocolate, coconut, and almonds in a snack bar."
872,6304381859870317,Arin Theobalds,9/30/2024,750676.36,"Sweet and chewy taffy flavored like caramel apples, great for fall."
873,3561569147144694,Jere Smallbone,9/26/2024,834687.62,"Crispy chips made from taro root, a wonderful snack."
874,3574684597194498,Roberto Picker,10/10/2024,846051.19,A blend of peach and mango for a tropical smoothie.
875,5020853670082236,Carmelle Narramor,4/8/2025,827483.63,"A nutrient-packed salad mix with kale, quinoa, and a lemon vinaigrette, ready to eat."
876,3528774956694878,Moria Skim,4/1/2025,461235.19,"A simple, no-bake cheesecake mix to create your own delicious cheesecake."
877,5602215127856271,Karie Lavies,11/18/2024,394435.29,Crispy almonds coated with cinnamon and sugar for a sweet and crunchy snack.
878,5249906505455657,Harry Farthing,11/10/2024,52060.83,Sanitary holder that ensures your toothbrush stays clean.
879,4936063210776190,Cherlyn Grzesiewicz,10/6/2024,114165.42,A mix to create a delicious onion dip for parties or snacking.
880,3562488485381702,Ferdinand Sciacovelli,6/18/2024,177318.87,"A lightweight tank dress, ideal for warm weather outings."
881,3551958513198552,Kelly Hebard,3/11/2025,665713.69,"Pre-cooked vegetable fried rice, just heat and serve."
882,4041377102504,Joanie Minshaw,5/9/2025,266229.69,"Fresh basil pesto, perfect for pasta or as a sandwich spread."
883,4844708016166282,Maude de Merida,2/25/2025,400595.42,Intricate designs for adults to relax and unwind.
884,3574729565827023,Joyann Cyster,7/3/2024,741579.61,Marinated chicken breasts coated in a sweet honey mustard glaze.
885,6398053058819679,Stanley Prout,3/15/2025,648897.89,Set of resistance bands for versatile strength training workouts.
886,3533151244795119,Brice Cratere,1/21/2025,621093.6,Ideal for creating custom designs on t-shirts and fabrics.
887,5602220998846914,Boy Kingsnorth,7/10/2024,381031.13,Organizational cubes for easy packing and travel.
888,3557285616848345,Binnie Yusupov,5/11/2025,145891.08,Delicious cookies with cranberries and almonds in every bite.
889,3538051738999745,Mitzi Crissil,1/17/2025,340482.38,"Gluten-free tortillas made from almond flour, perfect for various wraps and meals."
890,201791462535817,Augustina Lotwich,4/9/2025,672827.66,Natural fruit spread bursting with real strawberry flavor.
891,3544694389367514,Zollie Pleaden,2/5/2025,528591.32,"Refreshing coconut water, perfect for hydration."
892,3578107458060547,Torry Gabbitis,2/12/2025,962628.93,Eco-friendly bags for picking up after your pet.
893,676743504831532668,Rolfe Kelley,12/17/2024,930836.73,A creamy and tangy dressing perfect for salads or as a dipping sauce.
894,675948383357366941,Raf Hatherell,6/7/2024,25562.29,Secure phone mount that wirelessly charges your device while driving.
895,630471854518012640,Peirce Askey,5/22/2024,321641.38,Flavored aioli made with roasted garlic
896,3553333518911003,Vilhelmina Mathis,9/30/2024,718521.52,Portable desk that can be adjusted for sitting or standing.
897,3544677373237991,Leese Percifull,9/2/2024,515386.45,"Hearty beef stew with vegetables, ready to heat and serve."
898,4013906175788640,Linn Adame,11/15/2024,926103.59,Creamy and crumbly cheese for salads and dishes.
899,3550235982738874,Sharia Jenny,10/20/2024,827492.0,Creamy honey mustard sauce for dipping or dressing.
900,5560498020016801,Gisella Bancroft,2/19/2025,759776.74,Compact yoga mat that folds for easy storage and transport.
901,3570758610681196,Gayler Clarricoates,4/5/2025,338583.74,Non-stick and reusable mats for easy baking.
902,3582282001755952,Cherish Ilott,8/18/2024,315547.55,"Deliciously smoked salmon, great for bagels."
903,5602240164381769,Yule Blasik,12/6/2024,285668.72,Hard-shell case for protecting sunglasses.
904,3533504737432352,Barbara-anne Esmond,9/8/2024,900382.71,Golden crispy chicken tenders coated with honey mustard flavor.
905,3547779116573968,Oralee Wike,2/2/2025,832971.6,Rich and creamy pudding made with ripe avocados and cocoa.
906,5020680303809853,Hadlee Ivakhnov,4/22/2025,404646.79,Supportive pillow that provides comfort while traveling.
907,5048379631451920,Devinne Ragbourn,5/2/2025,280961.12,Elevated planter box for growing herbs or small plants easily.
908,3566784965489692,Trip Jaycocks,6/25/2024,399770.54,Gentle grooming gloves for shedding pets.
909,3570784539629207,Kincaid Restall,9/12/2024,284200.48,A rich coconut curry sauce perfect for simmering vegetables or meats.
910,633380861275095738,Fair Travis,2/25/2025,858775.66,Water bottle that tracks hydration levels and adds electrolytes.
911,3564534128980554,Hadria Singh,6/27/2024,712527.44,"Creamy yogurt made from almond milk, vegan-friendly."
912,3560871588768580,Kelbee Suter,6/27/2024,278898.49,Variety of bands suitable for all fitness levels.
913,3576505346006360,Jone Leifer,2/19/2025,108652.07,Comfortable carry for pets while hiking or traveling.
914,5197482619994090,Tedda Flute,9/10/2024,471025.63,Fun book filled with puzzles and games for kids.
915,374288279718786,Roldan Wilkie,2/18/2025,227323.32,High-quality sketchbook for artists.
916,3578780531601451,Talia Bennet,2/18/2025,738093.61,"Sweet bread with cinnamon and raisins, great for breakfast or snacks."
917,3586144417957083,Enriqueta Hebble,1/20/2025,170995.23,Lightweight and slim monitor ideal for dual-screen setups.
918,3536233582464818,Modestia Courtman,8/18/2024,738750.04,Borosilicate glass water bottle with silicone sleeve.
919,5010124904677189,Cosetta Balk,10/4/2024,899223.12,UV-blocking clothing for outdoor activities.
920,3555463795502767,Hanni Pretti,10/26/2024,992154.01,Roasted almonds coated in a sweet maple and cinnamon mixture.
921,4017955215276146,Deonne Bretherick,2/22/2025,283619.97,"A mix of nuts roasted with spicy seasonings, perfect for snacking."
922,5610883903016525,Margo Maskall,12/25/2024,319571.28,Compact projector for movies and presentations on the go.
923,30023127970826,Sela Narramor,6/9/2024,662803.2,Comfortable and warm leggings perfect for colder weather.
924,3579901970604801,Inigo Everist,12/25/2024,558540.11,A rich sauce perfect for pasta or drizzling over vegetables.
925,3577593323578097,Rosalind Talbot,6/14/2024,789275.57,Versatile electric skillet for stir-frying and searing.
926,4026885292982689,Ashla McCluin,12/25/2024,6056.62,Cozy cable knit cardigan to layer during chilly evenings.
927,30079879702593,Victor Cockton,12/21/2024,90606.81,"Fresh thyme, perfect for seasoning dishes."
928,5119436019672453,Winna Norquoy,3/6/2025,933176.33,"Wide egg noodles, perfect for casseroles and soups."
929,630450968516586135,Nathaniel Wallege,3/24/2025,402804.53,Finely ground almonds for baking or cooking
930,5610727431831212,Tammi Brecher,8/30/2024,368210.45,Thermos that tracks your water intake and temperature.
931,3566116341867335,Ada Peddersen,7/8/2024,76734.56,Educational tablet designed for preschool-age children.
932,6709393466116019,Feliza Burker,7/31/2024,578536.21,True wireless earbuds with excellent sound quality.
933,30168191370146,Myrta Abelevitz,12/5/2024,241307.99,Crunchy corn chips flavored with chili and lime for a zesty kick.
934,3560924303015488,Kimberley Haryngton,10/17/2024,373165.53,Homemade ice cream maker for delicious desserts.
935,6709589666511566,Hamilton Speer,8/8/2024,205882.66,Durable baking sheet coated for easy food release.
936,3534885473895657,Emmerich Brokenshire,3/1/2025,294109.77,Fashionable wide-leg trousers for a chic silhouette.
937,337941975239210,Klement Scafe,6/4/2024,786361.45,A blend of dried herbs commonly used in Italian cooking.
938,4041592458157582,Emelina Haigh,3/13/2025,111762.23,"Homemade jam made with blueberries and chia seeds, no added sugar."
939,3569968630307887,Poppy Reimer,12/3/2024,833836.52,"Fresh button mushrooms, great for cooking."
940,5602226758171211,Zachariah Delia,3/24/2025,656482.23,Frozen pizza loaded with fresh vegetables and mozzarella cheese.
941,201990823799530,Sharai Aliman,8/20/2024,672758.97,Healthier way to make popcorn in the microwave without oil.
942,3533340245019716,Tasia Woolnough,3/16/2025,608267.24,Delicious cookies packed with oats and raisins.
943,5339086828243428,Eugenie Inchcomb,2/21/2025,823277.71,Learning tablet with kid-friendly educational apps.
944,3565040328481277,Shaine Klemencic,9/9/2024,85392.23,"Crispy chips made from assorted garden vegetables, lightly salted."
945,6761601303573027,Madison Bergeau,12/27/2024,693075.08,"Fresh and organic sweet potatoes, ideal for roasting."
946,3569192529560387,Shurlocke Bartolacci,10/20/2024,700053.88,Finely ground almonds for baking or cooking
947,3575774903038890,Sheryl Bowerman,1/17/2025,903904.92,A warming blend of ginger and turmeric for lattes.
948,3575556410329908,Natasha Assender,5/21/2024,706120.37,"Bright and fragrant cilantro, great for garnishes."
949,3567281296588630,Venus Tyer,11/29/2024,501011.2,Reusable suction cup hooks for hanging items.
950,3578615987769586,Allistir Bembrick,8/12/2024,86903.52,Adjustable tripod for smartphones and cameras.
951,5010128661200937,Wilmette Cheavin,4/27/2025,197670.99,"Track steps, heart rate, and sleep patterns."
952,6771392099963832,Ruddy Markham,11/24/2024,698951.74,"Rich cream extracted from coconut milk, ideal for desserts."
953,3584320128763349,Rosanna Dyball,5/10/2025,893731.4,All ingredients needed to make your own sushi
954,3581748798641739,Jori Addionizio,11/27/2024,878114.61,Deliciously rich brownies made with almond flour.
955,67623820788038823,Jorie Sier,12/26/2024,571462.64,Fresh baked chocolate chip muffins for breakfast.
956,3566288397874380,Bronnie Krelle,6/13/2024,213096.24,Salty pretzels filled with creamy peanut butter.
957,3543250821188025,Baxter Mounce,7/29/2024,835378.63,"Nutritious protein bar with cherry and almond flavor, great for on-the-go."
958,3537637619322303,Josee Gibbonson,7/7/2024,345998.81,Powerful blender for smoothies and soups.
959,5602253981654250,Reinwald McShane,7/20/2024,894839.47,Crispy pastry filled with seasoned vegetables.
960,56022220796029098,Juliana Kilgannon,1/2/2025,843011.51,Soft corner protectors to keep babies safe at home.
961,3559580488169640,Carmencita Aristide,10/15/2024,18703.26,DIY kit to make your own lip balms in various flavors.
962,6333897148750311096,Dalston Dymock,1/31/2025,730784.21,Vegan sushi filled with spicy vegetables and avocado.
963,4041371290802089,Gannon Tunnah,5/17/2024,85039.78,"A zesty marinade made with lemon juice and garlic, ideal for chicken or fish."
964,30089483330285,Brewster Kezourec,5/15/2024,594163.08,"Creamy mashed sweet potatoes, ready to heat and serve."
965,4903952391510940,Deirdre Rounsefull,2/3/2025,750869.27,Sweet popcorn coated in a mixture of cinnamon and sugar.
966,3543628432597850,Gilbertina Goomes,7/16/2024,457734.16,Eco-friendly cutting board that is safe for dishwashers.
967,4917560965205039,Goober Lyptrade,9/23/2024,365499.7,Stylish and functional backpack for school or trips.
968,5288031433878979,Sonny McClintock,11/11/2024,22982.66,Stylish wall art to enhance home decor.
969,3540384849604045,Lolly Bernardeschi,3/5/2025,759172.86,Portable folding table for outdoor events.
970,3576046607680734,Star Skeermer,4/28/2025,894704.23,Unique coffee brewing method for a flavorful experience.
971,3564915913908654,Basia Houson,7/7/2024,762270.04,Decadent tart made with rich dark chocolate.
972,633110465208692111,Eran Creebo,4/23/2025,753350.85,Creamy yogurt blended with fresh pineapple and coconut pieces.
973,3582152243420352,Kip Casserley,7/30/2024,701193.91,Windshield sunshade for car interior protection.
974,30356515613487,Jehanna Niblo,2/21/2025,976502.83,Spacious duffle bag for weekend getaways.
975,4498574758985,Patty Butner,1/4/2025,779428.54,Natural energy bites packed with fruits and nuts for a perfect snack.
976,3534889895434541,Halley Fairley,8/30/2024,782293.2,"Ready-to-eat salad with kale, lemon, and cheese."
977,30422411769029,Trenna Hauch,9/9/2024,257420.48,Float through the day in this beautiful floor-length skirt.
978,5602238150299276,Fancie China,12/9/2024,878175.53,"Light and crispy rice cakes, a perfect low-calorie snack."
979,3588084827441955,Mack Hellikes,10/15/2024,513130.73,Portable induction cooktop for quick heating.
980,4844276568183634,Nickolaus Mattersey,11/6/2024,191582.14,Durable jump rope for cardio workouts.
981,5602219036876743,Gretel Locket,5/4/2025,763933.71,"Crunchy cacao nibs, great for adding to smoothies or baking."
982,3562567035758798,Robers Trehearn,10/26/2024,164827.58,"Sweet and fruity peach preserves, perfect for spreading on toast."
983,3586247623713677,Cindie Canadine,4/12/2025,80339.66,"Juicy chicken breast stuffed with spinach and feta cheese, seasoned to perfection."
984,5010122885828128,Katerine Daintier,5/30/2024,529032.4,"Creamy and delicious soup made with real butternut squash, ready to heat."
985,4405020927629163,Tadeo Martins,9/21/2024,2068.19,Monthly subscription for freshly roasted coffee delivered to your door.
986,3562371911813953,Ivonne Harlett,3/18/2025,409045.81,Versatile folding table great for events or outdoor activities.
987,5100176831419052,Dillon MacWhirter,3/29/2025,729827.9,"Smooth and creamy, ideal for spreads or baking."
988,3548197668407023,Kurtis Rubert,12/16/2024,768112.93,"Expandable caddy for holding books, phones, and snacks while in the bath."
989,676188134534374739,Gus Barkworth,11/4/2024,788746.85,Assorted fruit-flavored gummy snacks that kids love.
990,3574894103247157,Sig Houlworth,8/31/2024,101605.61,Compact fire pit for campfires and gatherings.
991,3581908801712311,Worthy Wolstenholme,7/13/2024,775568.65,Practical cargo pants with lots of pockets for functionality.
992,3572904647749840,Patrizio Ather,11/12/2024,981915.46,A pack of assorted nut and protein bars for a quick energy boost.
993,343161349271334,Brita Neeves,7/17/2024,726415.94,Tool for measuring perfect pasta portions every time.
994,490564650992792856,Gabriell Longcake,1/6/2025,878460.79,A fragrant Indian spice blend for curries and stews.
995,3550909332107226,Pris Philippsohn,7/9/2024,382394.74,Creamy Greek yogurt infused with raspberry and vanilla flavors.
996,6767719261217512,Joellen Pachta,3/21/2025,592375.19,Wi-Fi-enabled digital frame for displaying photos.
997,5514593446487995,Ephrem Grigorkin,8/9/2024,279307.02,Tender grilled chicken marinated in lemon herbs.
998,4041375823692990,Leonie Philot,4/30/2025,32324.51,"Creamy, sweet pie mix to make the perfect coconut cream pie."
999,6761931682175304,Rodger Chimenti,3/15/2025,598991.72,"Stylish leather ankle boots with a block heel, perfect for fall styling."
1000,30537122964955,Jeannette Farquhar,9/2/2024,979161.27,"Thin rice noodles, ideal for stir-fries and soups."
