id,nomor_rekening,nama_lengkap,tanggal_transaksi,jumlah_debit,keterangan
799,4508869978224662,Marta Dundendale,10/21/2024,996988.57,"A mix of strawberries, blueberries, and raspberries."
800,6706334894808150,Brenn Paragreen,12/16/2024,152653.0,A colorful printed maxi skirt for a bohemian look.
801,5641826890139639696,Nadean Marsters,2/19/2025,703196.75,Complete tattoo kit for beginners and professionals.
802,4041375619926362,Bessie Machel,5/27/2024,860890.18,Creamy almond butter sweetened with maple syrup for a delicious spread.
803,3561159792812777,Gwynne McCarrell,12/26/2024,907689.08,Premium potting soil for indoor plants.
804,3528609508658692,Heloise McDonnell,12/27/2024,931971.99,Moist brownie topped with sea salt and caramel drizzle.
805,6333516269784856095,Mara Nunes Nabarro,9/30/2024,490491.45,"Crunchy cacao nibs, great for adding to smoothies or baking."
806,5602231048041471,Asher Manzell,1/23/2025,339894.17,A blend of dried Italian herbs for cooking.
807,3584988547362271,Merrily Klejin,8/28/2024,163625.58,"Delicious and hearty black beans, great for soups or salads."
808,6759700535023608824,Cloris Dilleway,11/23/2024,496293.45,"Deliciously crunchy sweet potato chips, seasoned to perfection."
809,3560706505607463,Sayre Conerding,7/5/2024,646318.27,A delicious sauce perfect for stir-frying or glazing meats.
810,201810338027526,Arch Davitashvili,5/24/2024,222857.75,Crunchy pretzel bites filled with peanut butter
811,3572331572415900,Levi Bendel,6/19/2024,934889.8,"Soft and fresh sliced bread, perfect for sandwiches."
812,3561576665899153,Brooks Ballendine,9/9/2024,311007.46,A casual striped long sleeve shirt that's perfect for layering.
813,3546614206461108,Merrilee Farland,1/1/2025,835027.45,"Freshly baked bagels, perfect for breakfast or snacks."
814,373085441615390,Avictor Elverston,3/20/2025,987924.67,"Seasonal pumpkin ice cream, perfect for fall."
815,3537617715392947,Min Castellucci,8/15/2024,216721.93,"Fresh basil pesto, perfect for pasta or as a sandwich spread."
816,4508192876209887,Rea Janecek,12/2/2024,856604.6,Brews coffee with a smooth flavor without bitterness.
817,3544297319507017,Gweneth Gatus,5/18/2024,719480.2,"Frozen pizza rolls stuffed with spinach and cheese, perfect for snacking."
818,3562820745308135,Francklin Riseam,12/23/2024,34252.4,Refreshing basil-infused lemonade for a cool drink.
819,5641829460179910,Thorndike Brand,10/31/2024,506805.29,"Fresh salsa made with tomatoes, onions, and cilantro."
820,5038323390094895,Lissy Canellas,2/13/2025,651333.93,A cozy long cardigan designed for layering in any season.
821,3575970653952807,Anastassia Smillie,5/11/2025,978967.63,"Creamy dip made with real onions and spices, great for chips and veggies."
822,560224997881013528,Claus Nana,9/14/2024,224414.0,"Canned chickpeas, perfect for hummus or salads."
823,5474209192135997,Isaac Dunlap,6/1/2024,31526.81,Portable ring light that enhances your photos with perfect lighting.
824,3562653403396609,Tedmund Rozier,7/17/2024,588160.7,"Elegant midi skirt with a wrap design, great for both formal and casual events."
825,5100175884084797,Otha Sulley,7/19/2024,177944.42,"Quick-cooking couscous, great as a side or base."
826,3554115002644607,Rolland Drayn,4/19/2025,910750.79,Space-saving colander for rinsing fruits and vegetables.
827,4844965344312141,Lavinie Alvares,12/26/2024,667069.75,A flowy maxi dress perfect for both casual and semi-formal occasions.
828,633486440380166925,Jocko Ladlow,10/10/2024,323235.22,Soft throw blanket for cozy home decor.
829,36313989487538,Breena Dallman,5/15/2024,553899.48,Ergonomic wireless mouse with adjustable DPI.
830,373820395661226,Beryle Bucknell,10/15/2024,429724.33,Delicious cookies flavored with pumpkin and spices.
831,4041372447881281,Sibilla Amburgy,3/2/2025,275241.89,Eco-friendly reusable bags for snacks.
832,3565898171185083,Ardisj Shimoni,5/21/2024,24418.04,"High-density, non-slip yoga mat for stability and comfort."
833,633110835881052512,Arleta Claybourne,9/22/2024,915042.57,Instant hot water dispenser for tea and cooking.
834,3551023993445823,Sarena Danne,9/7/2024,864318.55,"Pitted black olives, perfect for salads and pizzas."
835,30321280532627,Gearard Nancekivell,1/24/2025,803655.13,Spicy sauce perfect for chicken wings and dipping.
836,5576525460543647,Martguerita Lake,7/5/2024,239160.35,Eco-friendly reusable bags for snacks.
837,5602244204437623,Mitch Wheeldon,8/29/2024,6273.08,"A mix of fresh raspberries, blueberries, and blackberries."
838,201728789079350,Crystal Decayette,12/14/2024,407194.08,Fairy lights perfect for decorating patios and backyards.
839,561060903564814054,Natalie Cornill,12/11/2024,664911.1,"Sweet and juicy strawberries, perfect for desserts."
840,201612008370404,Alexandra Mogenot,7/27/2024,794107.72,Indoor gardening kit with herbs and pots.
841,337941157768630,Kelley Gwinnel,7/9/2024,510081.16,Stainless steel measuring spoons set for cooking.
842,3580144826422436,Cullen Obell,9/17/2024,702439.75,Cozy wool sweater to keep you warm on chilly days.
843,5488963123330002,Dalt Atyea,4/25/2025,680588.72,Portable case to organize and protect jewelry on trips.
844,4844878175094730,Bendicty Cowle,5/20/2024,856638.36,Comfortable hiking boots for outdoor adventures.
845,490567546349191569,Wadsworth Plail,11/9/2024,334817.16,Unsweetened coconut flakes for baking and topping.
846,3542252519899286,Allene Petyakov,8/19/2024,532390.83,A classic white button-up shirt for a polished appearance.
847,4508096594841956,Frederic Brittle,12/20/2024,976388.0,Crispy chicken nuggets for quick meals.
848,3539679743909835,Addie Kristof,3/23/2025,873338.75,"Creamy cottage cheese, perfect for healthy snacking."
849,5100142072059288,Elnore Gerish,7/14/2024,825825.54,"Crunchy and sweet banana chips, a great on-the-go snack."
850,564182538041166764,Daisie Lindenman,1/9/2025,625137.69,Spicy chili powder to add heat to dishes.
851,201702627962325,Price Stoven,1/24/2025,183704.55,Breathable mesh sports leggings for ultimate comfort.
852,3573564179402694,Marne Frankowski,10/14/2024,822621.93,Lightweight and breathable running shorts for your workouts.
853,6706857467845103242,Randie Di Giacomo,4/25/2025,317175.69,Insulated mug to keep drinks hot on the go.
854,30205863892021,Issi Bydaway,7/27/2024,350298.37,"Complete kit with crayons, markers, and paper for young artists."
855,3581042965189585,Ediva Petrollo,4/5/2025,400679.99,Lightweight fishing rod suitable for beginners.
856,50204548166574977,Meaghan Iiannoni,4/22/2025,805227.33,Short-grain sushi rice for perfect rolls.
857,5602243679495934,Regine Ablett,12/29/2024,143631.87,Stackable containers for organizing snacks and treats.
858,3580010069945526,Marni McAndie,11/19/2024,474383.86,"Whole wheat wraps filled with spinach, feta, and herbs."
859,4844256890807845,Madeleine Puden,2/1/2025,393321.3,Delicious homemade style blackberry jam.
860,3580727088376124,Anna-diane Abberley,4/19/2025,339554.95,"Crunchy roasted pumpkin seeds, great for snacking."
861,3579191438083729,Dewitt McCartney,2/28/2025,865258.76,Convenient charging stand for smartphones and devices.
862,3550879306446027,Shaina Fortman,4/17/2025,659279.79,Compact trash can for keeping your car clean.
863,5208811463373315,Nessy Stoak,1/28/2025,17601.72,Silicone oven mitts for safe handling of hot cookware.
864,5610330592608592,Hammad Dallmann,5/23/2024,160143.48,Connect your phone to the car's audio system via Bluetooth.
865,3551847361183826,Wallie Trunks,12/29/2024,289660.43,Instant mix for creamy vanilla pudding.
866,374288335788831,Elisa Rheam,4/29/2025,474199.39,Prevent water damage with drip trays for potted plants.
867,3560170145453467,Cathyleen Hanselmann,11/6/2024,866463.31,"Nutty, crunchy pecans great for baking."
868,4911379193534830914,Dom Burren,12/7/2024,190263.04,A mix of brined Mediterranean olives for snacking.
869,3583622316541267,Rafi Dreamer,1/18/2025,789214.58,No-bake protein balls with chocolate and coconut flavors.
870,3570358883581437,Derk Mathis,12/4/2024,309177.35,Soft and tasty gluten-free sandwich bread.
871,3576981013114631,Janel Lutwidge,6/11/2024,616493.98,Affordable fitness tracker with heart rate monitor.
872,4844638269285390,Manya Whiten,12/27/2024,856749.82,Variety pack of craft supplies for kids' projects.
873,3542127285787511,Benjy Raoul,10/28/2024,335168.95,Adjustable grinders for fresh spices at the table.
874,3542144106869394,Herold Henke,12/9/2024,739896.36,Canned beans cooked in a savory chili sauce
875,560222254740853716,Darcee Beebis,4/26/2025,880387.02,Automatic waterer that filters and provides fresh drinking water for pets.
876,5602218519831241,Finley Warfield,4/3/2025,15360.79,A creamy and tangy dressing perfect for salads or as a dipping sauce.
877,4004917832873,Erma Cozens,10/12/2024,646072.72,Quick-boiling kettle for home and office use.
878,374622655621091,Welsh Seth,9/10/2024,59113.64,Precision cooker for perfect sous vide cooking.
879,5590845258747271,Liane Handrok,4/5/2025,522592.42,A feminine wrap top with a beautiful floral print.
880,5641829016358906866,Court Gentil,10/4/2024,808304.71,"Couscous salad with cucumbers, tomatoes, feta, and olives, ready to eat."
881,3530233833451974,Tonya Lilion,11/20/2024,286632.76,Eco-friendly string lights for outdoor decor.
882,3529852831769930,Laureen Tarrier,8/26/2024,832485.76,"Fast and compact external solid state drive, 1TB."
883,3580056080005451,Maximo Amiable,1/20/2025,737549.15,"A mix of fresh vegetables with a savory stir-fry sauce, ready to cook."
884,3586497093488363,Letty Mohun,7/26/2024,11038.51,"A delicious creamy dip featuring spinach and artichokes, perfect for parties."
885,5020318246815324230,Skyler Crady,3/16/2025,162424.86,Healthy frozen acai bowl with toppings.
886,30415397422464,Rand Melia,8/31/2024,392964.85,Rugged phone case for drop protection.
887,3565540325713069,Myrtie Allsup,5/22/2024,44476.14,Stylish desk lamp featuring a USB charging port.
888,30312770872813,Margarette Capner,1/17/2025,173957.54,Weighted jump rope that counts jumps and calories burned.
889,4685147435233070,Shelia Faull,7/23/2024,845935.47,Flour tortilla filled with cheese and a medley of vegetables.
890,3558688903268383,Jeniece Petris,2/20/2025,615536.26,Color-changing 3D night light for kids' rooms.
891,3576714854324922,Karlyn Hoodspeth,12/29/2024,882053.06,Therapeutic weighted blanket for better sleep.
892,3549152859169188,Lethia Spittles,5/21/2024,135011.02,Perfectly designed pan for making crepes and pancakes.
893,5602240494754958,Darcy Spendlove,3/9/2025,509645.52,"Crispy chips made from taro root, a wonderful snack."
894,337941044878824,Lissi Ramas,2/13/2025,320781.04,Canned beans cooked in a savory chili sauce
895,3555761587571894,Elvera Kenworth,2/1/2025,181516.76,Cozy wool sweater to keep you warm on chilly days.
896,377746825388906,Natty Sawford,1/4/2025,420282.59,Chocolate coconut protein bars inspired by the classic candy bar.
897,4026604218183466,Almire Verbeke,2/3/2025,444080.98,Chewy bars made with peanut butter and chocolate chips.
898,6761818965298145,Garwood Jaquest,1/21/2025,628205.19,"A complete meal kit containing breaded chicken breast, marinara sauce, and pasta, perfect for a quick dinner."
899,3564202479621769,Dmitri McGlue,1/14/2025,343379.62,Rechargeable electric wine opener for effortless uncorking.
900,6378099620720527,Kelcie Sprull,4/5/2025,150044.86,Waterproof camera for capturing underwater adventures.
901,30450276753168,Tamar Cosgrove,8/20/2024,502963.55,"Ready-to-eat chia seed pudding made with coconut milk, perfect for breakfast or dessert."
902,4508755311414310,Martin Cosans,7/14/2024,300455.66,Personalized nameplate for offices or homes.
903,3568826971984279,Trever Stopp,1/24/2025,565004.26,"A hearty soup made with lentils, coconut milk, and a blend of spices for a tropical flavor."
904,5610226628607121,Betty Saint,9/13/2024,76263.24,Compact organizer for cosmetics during travel.
905,5007669330275573,Royce Pescud,3/9/2025,726621.32,Energy-efficient lights to illuminate outdoor areas.
906,30031671484235,Rosetta Calderhead,9/11/2024,360578.19,Perfectly balanced sweet and tangy BBQ sauce for dipping or grilling.
907,4041374082053291,Regan Lavielle,1/2/2025,860106.53,"Chic high-waisted skirt, perfect for professional or casual settings."
908,3548278608178211,Brina Paynter,1/22/2025,616445.67,A convenient meal kit for making a delicious beef taco skillet at home.
909,4913164333266791,Terri Guidini,8/6/2024,523609.91,Dried tomatoes packed with deep flavor for salads and pasta.
910,3548454802465387,Kare Dikes,12/14/2024,947495.71,"Stylish ripped boyfriend jeans for a relaxed, effortlessly cool vibe."
911,3550316039737224,Garry Faircliffe,10/29/2024,841158.92,Lightweight backpack with an insulated water reservoir for hydration on the go.
912,4405355002572585,Brandi Jewar,2/21/2025,234208.93,A trendy cropped sweater perfect for a casual look.
913,3550355762513493,Hilda Kelsow,8/31/2024,11237.24,Timeless belted trench coat for a polished look during fall.
914,371241159899922,Kandace Yeoland,3/20/2025,819493.57,Eco-friendly yoga mat made from sustainable materials.
915,675910339141019232,Bibbie Paynton,12/21/2024,34176.61,Creamy pumpkin soup with spices
916,3545100650048543,Natal Bilton,10/2/2024,738651.59,Nutritious and hearty pasta made from whole wheat flour.
917,201589140626465,Aeriell Drewell,11/7/2024,612714.07,"Thin and crispy flatbreads, perfect for dips."
918,630481296675800870,Gerda Swayland,9/10/2024,912337.26,Salted sunflower seeds perfect for snacking.
919,5048377584361948,Angelia Waddam,7/18/2024,463524.15,"A mix of strawberries, blueberries, and raspberries, great for smoothies or desserts."
920,3585595650019389,Dukey Weavill,10/1/2024,164612.12,Indoor gardening kit with herbs and pots.
921,6304365508172068661,Corine Vail,5/21/2024,325565.26,Delicious plant-based burger made with organic black beans and spices.
922,3583296295195765,Jaye Revey,7/28/2024,261773.53,Variety of bands suitable for all fitness levels.
923,4041590932117,Meggy Ioselevich,2/22/2025,187777.72,Wi-Fi enabled thermostat that learns your habits.
924,3545056066196880,Shelden Tomkin,2/16/2025,661564.34,Eco-friendly bags for picking up after your pet.
925,3542949027269239,Gisela Beever,3/21/2025,52571.83,Retro arcade machine for classic gaming.
926,3553278824467630,Ilsa Desbrow,9/11/2024,681502.02,Smooth Greek yogurt infused with vanilla bean flavor.
927,5602255483015377,Nancie Maslin,5/14/2024,696224.5,A flavorful lentil curry cooked with vegetables and spices.
928,5100178960147462,Lenka Laffranconi,6/7/2024,439567.51,BPA-free sports bottle with flip-top lid.
929,3535808079710095,Issi Walworche,8/10/2024,115560.04,A spice blend for making flavorful chili con carne.
930,3562706881320630,Kaela Malan,5/19/2024,609788.83,Rich chocolate syrup for ice cream or beverages.
931,30027374710785,Henryetta Firpi,11/23/2024,607819.78,"A flavorful garlic butter blend, perfect for cooking or baking."
932,4905429108725152961,Wiley Von Brook,8/6/2024,938090.74,Rechargeable electric razor for a smooth shave.
933,3572139257883551,Shir Gammel,5/3/2025,13627.48,Breathable mesh sports leggings for ultimate comfort.
934,3583115121947605,Linnea Kobierzycki,9/10/2024,857181.48,Creamy peanut butter with no added sugar or oils.
935,060468970448391543,Sheilah Nand,1/19/2025,573509.02,Challenging and fun puzzle game for all ages.
936,5350851412600760,Marietta Agus,1/19/2025,488203.06,"Bartender kit with shaker, jigger, and strainer."
937,6390741514790934,Kristian Arnaldi,5/6/2025,212841.75,"Canned diced tomatoes, great base for sauces and soups."
938,201931577808176,Mordecai Ollerearnshaw,5/26/2024,448674.94,Complete set of gardening tools for all your needs.
939,3573213732865829,Elston Janks,2/28/2025,564123.11,Intricate designs for adults to relax and unwind.
940,3537368520534907,Stanleigh Pickrill,11/1/2024,394731.04,"Juicy peach slices in light syrup, in convenient cups."
941,5602221523660366,Drusi Giovanazzi,2/17/2025,670768.53,Silicone oven mitts for safe handling of hot cookware.
942,5602249151234568,Curry Jindra,12/18/2024,730662.01,Flavorful rice mix with saffron and spices.
943,5120975799731408,Zaneta Blogg,7/1/2024,291619.9,Rotating spice rack with 20 spice jars.
944,3555684940695293,Ashley Ardley,4/24/2025,762287.25,Flexible light strips for creative home decor.
945,3563978487265290,Morly McGettrick,12/11/2024,417283.54,Adjustable stand to improve ergonomics while working on a laptop.
946,3589164589107439,Nadean Scudamore,5/22/2024,62673.26,"Fine semolina flour, perfect for pasta and desserts."
947,201902455533012,Orren Phillcock,11/7/2024,918589.12,Compact and stylish indoor/outdoor fire pit for ambiance.
948,3562900982375672,Jill Jurgensen,7/11/2024,816628.74,Freshly roasted coffee beans with rich flavor.
949,4041592322606,Zollie Godart,4/17/2025,979680.37,Wi-Fi enabled doorbell with HD camera and two-way audio.
950,633452939858379308,Aylmar Tethcote,11/26/2024,344.7,"Fluffy couscous that cooks in just minutes, perfect as a side."
951,4844490095051004,Drusi McCready,4/10/2025,956515.34,"A hearty salad with grains, dried fruits, and nuts."
952,3553382643709386,Delinda Mullany,11/4/2024,734477.92,"Versatile air fryer that also roasts, bakes, and broils."
953,3570019864511658,Claudie Vicarey,2/23/2025,949960.26,Powerful grinder for making sausage and burgers at home.
954,4508513221886139,Mallissa Muggeridge,10/15/2024,719690.26,Easy-to-make pancake mix with pumpkin spice flavor.
955,4508088583238484,Shellie Papez,5/30/2024,974823.26,"Freshly baked French baguette, perfect for dipping."
956,3541231453621170,Gustavo Skelhorn,3/7/2025,519322.35,Unsweetened cacao powder for baking and smoothies.
957,30484049453608,Geralda Koles,7/13/2024,604470.69,Soft hamburger buns made with whole grains.
958,3578237402318129,Cthrine Allibon,5/1/2025,428711.17,Savory sausage links seasoned with Italian spices.
959,6382334737925089,Branden Iacapucci,10/24/2024,824133.82,Advanced electric toothbrush for effective cleaning.
960,3544227180508927,Tynan Rizzardi,8/1/2024,192180.19,A cozy cable knit beanie to keep your head warm in winter.
961,3552527586352708,Berta Rowcastle,5/12/2024,332618.28,Rich vegetable stock for cooking soups and stews.
962,5602229801730504,Nobe Skinn,8/1/2024,852760.36,Gourmet potato skins loaded with cheddar cheese and bacon.
963,377370156002646,Nils Wycliffe,2/19/2025,816910.71,Practical organizer for keeping your home tidy and clutter-free.
964,3545023356776367,Georgia Lambell,3/15/2025,48244.22,Convenient charging pad for wireless charging in vehicles.
965,3535749903782928,Piotr Farlam,3/25/2025,260613.64,"Quick-cooking couscous, great as a side or base."
966,5048373368759167,Janot Maxweell,8/22/2024,422438.08,"Pasta alternative made from sweet potatoes, gluten-free and rich in flavor."
967,491175282381801772,Josselyn Mathwen,5/25/2024,28488.46,Eco-friendly bags for storing food without plastic waste.
968,3584845533391112,Hewett Etheridge,3/18/2025,172177.58,"Healthy whole grain cereal, great for breakfast."
969,3586490737676576,Anjanette Duckwith,7/14/2024,830503.83,"Natural mineral salt with a subtle flavor, ideal for cooking and seasoning."
970,633367009797501505,Daniella Faragher,8/22/2024,956275.72,Eco-friendly reusable bags for snacks.
971,3573286407870431,Lenard Easom,6/16/2024,335702.64,All-in-one art set for kids to unleash creativity.
972,491176137612122092,Nathaniel Shill,5/11/2025,46494.34,Handheld sprayer designed for washing pets easily.
973,3542653061542143,Penn Bilbrey,1/30/2025,544978.26,Removable wall art stickers for home decoration.
974,3544481186922372,Vittoria Longmire,7/23/2024,133397.15,Quick and easy side dish with buttery flavor.
975,3548083424105392,Graig Ellcome,3/19/2025,315848.15,Ceramic incense holder for a calming atmosphere.
976,372301620212185,Royce Brammar,6/26/2024,783651.72,Complete set designed for children to learn gardening.
977,5100177517754960,Lief Shelborne,12/13/2024,774733.74,"Rich and tangy balsamic vinegar, perfect for dressings."
978,3572084232162822,Ingmar Guesford,7/7/2024,297176.32,Practical cargo pants with lots of pockets for functionality.
979,3582499507690984,Layton Divisek,9/2/2024,857257.12,Insulated water bottle for keeping drinks cold.
980,501834637153500754,Willey Leagas,12/15/2024,726963.28,64GB SD memory card for cameras and devices.
981,3529465926934366,Odele Yeude,2/8/2025,453984.99,A sweet and spicy sauce for dipping or cooking.
982,3586984642337662,Boyce Jeavon,7/23/2024,519682.28,Portable folding camping chair with cup holder.
983,5100131708421111,Elnora Laydel,11/1/2024,324128.22,Savory wraps with buffalo chicken and fresh vegetables.
984,4936643821926481634,Hedvige De Miranda,10/5/2024,80649.7,Fresh organic cucumber perfect for salads or snacking.
985,5318520447930283,Serena Ashborn,5/18/2024,863386.03,Durable jump rope for cardio workouts.
986,503815953457425807,Jeri Ottosen,4/22/2025,591480.42,Sweet and savory sauce for marinating and glazing meats or vegetables.
987,3567144563835342,Dale Vale,7/15/2024,387879.32,"Frozen stir-fry mix with chicken, veggies, and teriyaki sauce."
988,67719432677485274,Adele Obeney,8/21/2024,794991.28,Creamy hummus made with sweet peas and tahini.
989,5565276590656759,Cinnamon Paladino,5/24/2024,699378.99,Adds extra comfort to your mattress for a better night's sleep.
990,5461002579360113,Saleem Lush,10/5/2024,464828.64,Collapsible dish rack for kitchen countertop use.
991,3583497488196145,Marcy Biddlecombe,1/9/2025,135013.95,Versatile organic coconut oil for cooking and baking.
992,3531868153020070,Hurlee Siemens,8/6/2024,645417.47,Gentle brush for removing loose fur from pets.
993,30473040816350,Carmine Malinowski,1/12/2025,732984.18,"Creamy yogurt made from almond milk, vegan-friendly."
994,3585244319187952,Nolly Le Noire,8/17/2024,747456.08,A blend of peach and mango for a tropical smoothie.
995,4026591351453907,Bonnee Whittlesea,4/6/2025,16566.45,"High-density, non-slip yoga mat for stability and comfort."
996,3535455415558307,Dougie Brewerton,9/25/2024,662151.9,Stylish tote to keep wine bottles chilled while traveling.
997,5602252672685847,Zenia McNeigh,3/13/2025,443652.93,Affordable fitness tracker with heart rate monitor.
998,6373897694229803,Gerick Bliben,11/5/2024,907121.87,Homemade ice cream maker for delicious desserts.
999,5602254016638169,Gayler Doughton,6/2/2024,696257.72,"Deliciously creamy spinach dip, perfect for parties."
1000,5602225107553725177,Noach Crain,7/9/2024,788000.96,Everything you need to make your own candles.
